814,0
815,0
816,0
817,0
818,0
819,0
820,0
821,0
822,1
823,0
824,0
825,0
826,0
827,3
828,0
829,0
830,0
831,0
832,0
833,13
834,211
835,0
836,2
837,0
838,0
839,0
840,0
841,0
842,5
843,0
844,0
845,0
846,0
847,0
848,0
849,0
850,0
851,26
852,0
853,1
854,0
855,0
856,0
857,0
858,5
859,4
860,238
861,0
862,0
863,6
864,0
865,0
866,0
867,12
868,0
869,1
870,0
871,0
872,0
873,0
874,0
875,0
876,1
877,244
878,0
879,0
880,24
881,0
882,0
883,40
884,0
885,0
886,2
887,0
888,0
889,230
890,0
891,0
892,0
893,0
894,0
895,54
896,217
897,0
898,217
899,0
900,5
901,0
902,0
903,0
904,0
905,0
906,0
907,0
908,0
909,0
910,0
911,0
912,0
913,0
914,0
915,0
916,0
917,0
918,217
919,0
920,0
921,0
922,0
923,234
924,0
925,0
926,78
927,3
928,2
929,0
930,0
931,42
932,0
933,12
934,0
935,0
936,0
937,0
938,0
939,0
940,0
941,0
942,0
943,0
944,0
945,0
946,0
947,0
948,0
949,53
950,0
951,0
952,0
953,0
954,0
955,0
956,0
957,0
958,0
959,0
960,0
961,5
962,0
963,0
964,0
965,94
966,1
967,0
968,2
969,0
970,2
971,0
972,0
973,0
974,0
975,0
976,247
977,0
978,0
979,1
980,0
981,87
982,52
983,0
984,0
985,25
986,0
987,0
988,109
989,0
990,0
991,0
992,0
993,1
994,0
995,0
996,0
997,7
998,0
999,0
1000,0
1001,0
1002,0
1003,1
1004,0
1005,0
1006,0
1007,0
1008,80
1009,0
1010,0
1011,0
1012,0
1013,0
1014,0
1015,0
1016,0
1017,0
1018,0
1019,0
1020,0
1021,0
1022,34
1023,0
1024,0
1025,0
1026,0
1027,2
1028,0
1029,0
1030,0
1031,214
1032,4
1033,0
1034,0
1035,0
1036,8
1037,210
1038,25
1039,55
1040,11
1041,0
1042,6
1043,0
1044,0
1045,0
1046,2
1047,11
1048,3
1049,2
1050,136
1051,0
1052,0
1053,24
1054,229
1055,0
1056,0
1057,0
1058,0
1059,0
1060,0
1061,0
1062,0
1063,0
1064,0
1065,0
1066,13
1067,0
1068,0
1069,1
1070,0
1071,0
1072,13
1073,1
1074,0
1075,0
1076,0
1077,0
1078,0
1079,0
1080,0
1081,2
1082,0
1083,6
1084,0
1085,1
1086,0
1087,0
1088,0
1089,0
1090,0
1091,0
1092,0
1093,0
1094,0
1095,204
1096,0
1097,0
1098,0
1099,74
1100,0
1101,0
1102,0
1103,0
1104,13
1105,217
1106,0
1107,0
1108,11
1109,1
1110,0
1111,0
1112,0
1113,0
1114,0
1115,0
1116,0
1117,0
1118,0
1119,0
1120,2
1121,0
1122,0
1123,1
1124,109
1125,1
1126,0
1127,0
1128,0
1129,0
1130,3
1131,0
1132,0
1133,3
1134,0
1135,0
1136,0
1137,2
1138,0
1139,0
1140,0
1141,0
1142,0
1143,0
1144,0
1145,0
1146,80
1147,0
1148,0
1149,0
1150,237
1151,0
1152,0
1153,0
1154,3
1155,0
1156,1
1157,0
1158,0
1159,0
1160,0
1161,0
1162,6
1163,1
1164,0
1165,0
1166,1
1167,0
1168,0
1169,0
1170,1
1171,0
1172,0
1173,0
1174,0
1175,0
1176,0
1177,0
1178,0
1179,11
1180,23
1181,0
1182,1
1183,1
1184,0
1185,0
1186,0
1187,0
1188,0
1189,0
1190,0
1191,0
1192,0
1193,0
1194,0
1195,49
1196,0
1197,0
1198,17
1199,0
1200,0
1201,0
1202,0
1203,0
1204,230
1205,0
1206,0
1207,0
1208,0
1209,0
1210,1
1211,0
1212,0
1213,1
1214,0
1215,0
1216,0
1217,0
1218,0
1219,0
1220,1
1221,0
1222,0
1223,0
1224,7
1225,0
1226,0
1227,0
1228,0
1229,0
1230,0
1231,0
1232,0
1233,0
1234,0
1235,0
1236,0
1237,0
1238,0
1239,0
1240,4
1241,0
1242,0
1243,0
1244,0
1245,129
1246,2
1247,0
1248,0
1249,0
1250,0
1251,0
1252,0
1253,1
1254,0
1255,0
1256,0
1257,0
1258,0
1259,3
1260,0
1261,0
1262,28
1263,0
1264,0
1265,14
1266,228
1267,27
1268,0
1269,0
1270,0
1271,0
1272,0
1273,2
1274,0
1275,212
1276,0
1277,0
1278,0
1279,0
1280,3
1281,0
1282,0
1283,0
1284,0
1285,227
1286,0
1287,8
1288,0
1289,0
1290,1
1291,3
1292,63
1293,0
1294,0
1295,0
1296,0
1297,0
1298,3
1299,1
1300,5
1301,0
1302,0
1303,0
1304,3
1305,0
1306,0
1307,7
1308,0
1309,87
1310,0
1311,0
1312,0
1313,0
1314,0
1315,0
1316,0
1317,0
1318,0
1319,29
1320,2
1321,0
1322,0
1323,0
1324,4
1325,1
1326,0
1327,5
1328,30
1329,0
1330,0
1331,238
1332,0
1333,0
1334,5
1335,7
1336,0
1337,204
1338,0
1339,0
1340,2
1341,0
1342,0
1343,0
1344,0
1345,12
1346,1
1347,0
1348,0
1349,0
1350,0
1351,9
1352,0
1353,0
1354,0
1355,0
1356,0
1357,0
1358,0
1359,0
1360,0
1361,0
1362,1
1363,18
1364,0
1365,0
1366,0
1367,6
1368,0
1369,0
1370,0
1371,0
1372,0
1373,1
1374,0
1375,2
1376,66
1377,0
1378,0
1379,0
1380,0
1381,0
1382,4
1383,0
1384,1
1385,0
1386,0
1387,0
1388,0
1389,0
1390,1
1391,0
1392,0
1393,8
1394,0
1395,0
1396,15
1397,0
1398,2
1399,159
1400,235
1401,0
1402,0
1403,0
1404,0
1405,0
1406,249
1407,0
1408,223
1409,0
1410,1
1411,0
1412,0
1413,0
1414,0
1415,1
1416,0
1417,1
1418,239
1419,16
1420,1
1421,0
1422,0
1423,3
1424,0
1425,0
1426,0
1427,58
1428,0
1429,0
1430,0
1431,0
1432,4
1433,129
1434,0
1435,0
1436,0
1437,5
1438,1
1439,0
1440,0
1441,0
1442,0
1443,0
1444,0
1445,0
1446,0
1447,1
1448,0
1449,0
1450,0
1451,0
1452,0
1453,0
1454,1
1455,0
1456,90
1457,0
1458,0
1459,242
1460,0
1461,0
1462,0
1463,0
1464,1
1465,0
1466,234
1467,75
1468,0
1469,0
1470,0
1471,0
1472,0
1473,7
1474,244
1475,1
1476,0
1477,0
1478,4
1479,12
1480,0
1481,4
1482,0
1483,0
1484,0
1485,4
1486,0
1487,0
1488,6
1489,0
1490,0
1491,0
1492,0
1493,0
1494,0
1495,0
1496,0
1497,0
1498,237
1499,0
1500,3
1501,0
1502,0
1503,8
1504,0
1505,33
1506,0
1507,0
1508,0
1509,0
1510,1
1511,0
1512,235
1513,0
1514,0
1515,4
1516,0
1517,0
1518,0
1519,0
1520,0
1521,37
1522,0
1523,2
1524,0
1525,0
1526,0
1527,1
1528,0
1529,219
1530,0
1531,0
1532,0
1533,0
1534,0
1535,39
1536,0
1537,0
1538,10
1539,3
1540,0
1541,0
1542,0
1543,0
1544,0
1545,0
1546,0
1547,36
1548,1
1549,0
1550,0
1551,1
1552,0
1553,2
1554,0
1555,0
1556,1
1557,0
1558,0
1559,0
1560,0
1561,0
1562,0
1563,1
1564,0
1565,0
1566,0
1567,0
1568,0
1569,0
1570,0
1571,0
1572,0
1573,3
1574,0
1575,0
1576,6
1577,0
1578,0
1579,0
1580,0
1581,11
1582,0
1583,0
1584,8
1585,0
1586,0
1587,0
1588,19
1589,0
1590,0
1591,0
1592,1
1593,0
1594,2
1595,0
1596,224
1597,27
1598,0
1599,0
1600,0
1601,0
1602,1
1603,9
1604,1
1605,4
1606,0
1607,0
1608,11
1609,0
1610,0
1611,0
1612,0
1613,0
1614,107
1615,0
1616,1
1617,0
1618,0
1619,0
1620,1
1621,0
1622,0
1623,0
1624,0
1625,0
1626,55
1627,7
1628,0
1629,0
1630,0
1631,15
1632,0
1633,243
1634,0
1635,0
1636,0
1637,0
1638,0
1639,0
1640,0
1641,0
1642,228
1643,1
1644,0
1645,0
1646,0
1647,0
1648,2
1649,0
1650,0
1651,0
1652,0
1653,2
1654,6
1655,0
1656,0
1657,2
1658,0
1659,0
1660,0
1661,0
1662,0
1663,0
1664,0
1665,234
1666,0
1667,0
1668,190
1669,0
1670,6
1671,65
1672,0
1673,0
1674,3
1675,0
1676,4
1677,0
1678,0
1679,0
1680,0
1681,0
1682,21
1683,0
1684,0
1685,0
1686,0
1687,0
1688,0
1689,0
1690,0
1691,0
1692,0
1693,0
1694,221
1695,0
1696,0
1697,1
1698,110
1699,0
1700,0
1701,0
1702,0
1703,0
1704,0
1705,0
1706,2
1707,0
1708,53
1709,0
1710,0
1711,73
1712,17
1713,2
1714,0
1715,2
1716,2
1717,0
1718,0
1719,7
1720,0
1721,0
1722,0
1723,0
1724,0
1725,1
1726,0
1727,0
1728,0
1729,11
1730,0
1731,223
1732,0
1733,188
1734,3
1735,0
1736,0
1737,1
1738,0
1739,0
1740,1
1741,0
1742,0
1743,0
1744,2
1745,0
1746,0
1747,237
1748,0
1749,3
1750,31
1751,0
1752,0
1753,3
1754,0
1755,1
1756,169
1757,1
1758,0
1759,0
1760,1
1761,3
1762,0
1763,0
1764,0
1765,0
1766,232
1767,88
1768,0
1769,0
1770,0
1771,0
1772,0
1773,0
1774,0
1775,0
1776,0
1777,9
1778,0
1779,0
1780,0
1781,0
1782,0
1783,0
1784,1
1785,0
1786,0
1787,51
1788,0
1789,1
1790,164
1791,29
1792,0
1793,0
1794,0
1795,2
1796,0
1797,4
1798,0
1799,4
1800,0
1801,1
1802,6
1803,0
1804,40
1805,229
1806,0
1807,2
1808,0
1809,0
1810,6
1811,0
1812,212
1813,0
1814,0
1815,0
1816,0
1817,0
1818,0
1819,233
1820,0
1821,0
1822,0
1823,0
1824,6
1825,0
1826,0
1827,0
1828,0
1829,103
1830,0
1831,0
1832,0
1833,0
1834,4
1835,0
1836,67
1837,7
1838,4
1839,0
1840,20
1841,59
1842,0
1843,0
1844,0
1845,0
1846,0
1847,0
1848,0
1849,0
1850,2
1851,30
1852,0
1853,0
1854,0
1855,0
1856,0
1857,0
1858,0
1859,0
1860,0
1861,0
1862,0
1863,0
1864,1
1865,0
1866,0
1867,1
1868,0
1869,0
1870,0
1871,0
1872,0
1873,225
1874,0
1875,0
1876,45
1877,0
1878,0
1879,0
1880,0
1881,5
1882,0
1883,0
1884,0
1885,1
1886,5
1887,0
1888,0
1889,41
1890,1
1891,0
1892,0
1893,0
1894,0
1895,1
1896,0
1897,4
1898,0
1899,0
1900,0
1901,2
1902,0
1903,0
1904,0
1905,53
1906,238
1907,42
1908,0
1909,0
1910,0
1911,0
1912,9
1913,1
1914,0
1915,19
1916,0
1917,0
1918,0
1919,226
1920,0
1921,0
1922,0
1923,20
1924,0
1925,0
1926,0
1927,0
1928,0
1929,0
1930,0
1931,0
1932,0
1933,0
1934,0
1935,0
1936,0
1937,0
1938,0
1939,0
1940,0
1941,0
1942,0
1943,1
1944,0
1945,2
1946,0
1947,0
1948,7
1949,2
1950,0
1951,1
1952,0
1953,0
1954,0
1955,0
1956,0
1957,0
1958,0
1959,26
1960,0
1961,0
1962,0
1963,0
1964,0
1965,0
1966,0
1967,0
1968,0
1969,0
1970,0
1971,0
1972,0
1973,2
1974,0
1975,229
1976,0
1977,0
1978,21
1979,0
1980,0
1981,0
1982,0
1983,0
1984,0
1985,0
1986,11
1987,0
1988,16
1989,3
1990,0
1991,20
1992,0
1993,0
1994,0
1995,30
1996,0
1997,0
1998,0
1999,0
2000,1
2001,0
2002,0
2003,3
2004,1
2005,0
2006,0
2007,0
2008,0
2009,3
2010,0
2011,0
2012,0
2013,0
2014,0
2015,3
2016,0
2017,0
2018,0
2019,0
2020,3
2021,0
2022,0
2023,0
2024,0
2025,0
2026,0
2027,0
2028,0
2029,0
2030,0
2031,0
2032,0
2033,0
2034,0
2035,0
2036,0
2037,0
2038,0
2039,0
2040,0
2041,15
2042,2
2043,0
2044,0
2045,0
2046,3
2047,117
2048,0
2049,1
2050,0
2051,0
2052,0
2053,0
2054,0
2055,2
2056,23
2057,0
2058,0
2059,0
2060,0
2061,0
2062,0
2063,0
2064,0
2065,0
2066,0
2067,0
2068,0
2069,0
2070,0
2071,0
2072,0
2073,0
2074,0
2075,3
2076,0
2077,0
2078,0
2079,0
2080,0
2081,0
2082,2
2083,0
2084,0
2085,0
2086,12
2087,0
2088,224
2089,0
2090,0
2091,140
2092,0
2093,16
2094,1
2095,0
2096,215
2097,1
2098,0
2099,0
2100,60
2101,0
2102,0
2103,0
2104,3
2105,225
2106,11
2107,0
2108,0
2109,119
2110,5
2111,0
2112,0
2113,0
2114,57
2115,1
2116,0
2117,4
2118,1
2119,2
2120,223
2121,9
2122,105
2123,0
2124,0
2125,2
2126,0
2127,0
2128,0
2129,70
2130,0
2131,7
2132,0
2133,198
2134,0
2135,4
2136,11
2137,0
2138,250
2139,0
2140,147
2141,0
2142,0
2143,238
2144,0
2145,1
2146,0
2147,0
2148,10
2149,2
2150,0
2151,0
2152,0
2153,27
2154,7
2155,0
2156,1
2157,0
2158,0
2159,2
2160,0
2161,0
2162,2
2163,6
2164,0
2165,0
2166,0
2167,0
2168,0
2169,0
2170,0
2171,3
2172,0
2173,0
2174,0
2175,0
2176,0
2177,65
2178,0
2179,237
2180,153
2181,0
2182,0
2183,0
2184,0
2185,41
2186,232
2187,0
2188,0
2189,0
2190,0
2191,0
2192,0
2193,2
2194,0
2195,4
2196,0
2197,152
2198,0
2199,4
2200,0
2201,0
2202,0
2203,0
2204,0
2205,0
2206,0
2207,0
2208,0
2209,0
2210,5
2211,0
2212,5
2213,4
2214,0
2215,0
2216,232
2217,143
2218,0
2219,0
2220,0
2221,0
2222,4
2223,0
2224,0
2225,3
2226,0
2227,190
2228,0
2229,0
2230,1
2231,0
2232,0
2233,34
2234,4
2235,0
2236,0
2237,0
2238,40
2239,0
2240,0
2241,0
2242,237
2243,0
2244,17
2245,0
2246,17
2247,231
2248,0
2249,0
2250,0
2251,0
2252,0
2253,0
2254,0
2255,0
2256,2
2257,27
2258,0
2259,0
2260,0
2261,0
2262,103
2263,140
2264,0
2265,0
2266,0
2267,7
2268,203
2269,0
2270,0
2271,1
2272,0
2273,0
2274,3
2275,0
2276,0
2277,0
2278,0
2279,0
2280,0
2281,2
2282,233
2283,0
2284,182
2285,0
2286,0
2287,0
2288,0
2289,0
2290,0
2291,0
2292,0
2293,0
2294,0
2295,9
2296,0
2297,0
2298,0
2299,220
2300,74
2301,0
2302,53
2303,0
2304,0
2305,0
2306,28
2307,38
2308,1
2309,0
2310,2
2311,0
2312,0
2313,0
2314,2
2315,0
2316,0
2317,213
2318,0
2319,14
2320,0
2321,3
2322,1
2323,2
2324,0
2325,0
2326,3
2327,62
2328,0
2329,0
2330,0
2331,0
2332,0
2333,0
2334,0
2335,0
2336,0
2337,0
2338,0
2339,0
2340,236
2341,0
2342,38
2343,0
2344,91
2345,0
2346,0
2347,0
2348,6
2349,0
2350,0
2351,4
2352,0
2353,0
2354,0
2355,0
2356,5
2357,0
2358,79
2359,0
2360,0
2361,0
2362,0
2363,4
2364,4
2365,0
2366,1
2367,0
2368,0
2369,0
2370,0
2371,0
2372,0
2373,0
2374,0
2375,0
2376,0
2377,0
2378,0
2379,0
2380,1
2381,0
2382,0
2383,1
2384,44
2385,0
2386,0
2387,0
2388,0
2389,5
2390,0
2391,0
2392,0
2393,5
2394,0
2395,0
2396,0
2397,0
2398,0
2399,0
2400,0
2401,3
2402,15
2403,2
2404,5
2405,0
2406,44
2407,0
2408,0
2409,0
2410,0
2411,1
2412,0
2413,1
2414,238
2415,1
2416,0
2417,23
2418,0
2419,0
2420,2
2421,0
2422,0
2423,0
2424,0
2425,120
2426,0
2427,0
2428,0
2429,0
2430,0
2431,0
2432,240
2433,0
2434,0
2435,0
2436,0
2437,0
2438,0
2439,4
2440,0
2441,1
2442,0
2443,0
2444,0
2445,0
2446,1
2447,25
2448,0
2449,0
2450,0
2451,0
2452,0
2453,0
2454,0
2455,7
2456,0
2457,0
2458,0
2459,1
2460,0
2461,0
2462,31
2463,12
2464,0
2465,17
2466,0
2467,99
2468,0
2469,45
2470,0
2471,0
2472,0
2473,0
2474,218
2475,221
2476,0
2477,1
2478,0
2479,112
2480,50
2481,14
2482,2
2483,66
2484,2
2485,0
2486,1
2487,0
2488,0
2489,0
2490,0
2491,1
2492,3
2493,0
2494,0
2495,0
2496,1
2497,0
2498,83
2499,0
2500,163
2501,0
2502,0
2503,4
2504,209
2505,2
2506,0
2507,0
2508,32
2509,0
2510,0
2511,0
2512,0
2513,0
2514,0
2515,13
2516,0
2517,0
2518,0
2519,1
2520,0
2521,0
2522,0
2523,0
2524,0
2525,0
2526,54
2527,0
2528,0
2529,0
2530,0
2531,136
2532,0
2533,85
2534,0
2535,2
2536,0
2537,0
2538,12
2539,0
2540,0
2541,0
2542,0
2543,0
2544,1
2545,8
2546,6
2547,0
2548,41
2549,1
2550,0
2551,1
2552,0
2553,0
2554,1
2555,0
2556,0
2557,0
2558,0
2559,0
2560,6
2561,0
2562,0
2563,0
2564,1
2565,0
2566,0
2567,0
2568,1
2569,155
2570,0
2571,0
2572,1
2573,0
2574,62
2575,0
2576,0
2577,0
2578,0
2579,0
2580,0
2581,0
2582,0
2583,0
2584,0
2585,1
2586,0
2587,0
2588,2
2589,0
2590,219
2591,194
2592,0
2593,4
2594,0
2595,18
2596,0
2597,6
2598,0
2599,0
2600,0
2601,0
2602,34
2603,9
2604,0
2605,19
2606,1
2607,0
2608,0
2609,235
2610,0
2611,61
2612,0
2613,4
2614,10
2615,0
2616,0
2617,0
2618,0
2619,0
2620,2
2621,20
2622,0
2623,0
2624,5
2625,0
2626,0
2627,44
2628,0
2629,1
2630,1
2631,157
2632,12
2633,0
2634,11
2635,43
2636,0
2637,0
2638,1
2639,8
2640,0
2641,1
2642,0
2643,0
2644,0
2645,0
2646,5
2647,0
2648,0
2649,51
2650,162
2651,21
2652,0
2653,1
2654,0
2655,0
2656,100
2657,0
2658,2
2659,0
2660,2
2661,0
2662,5
2663,0
2664,2
2665,1
2666,0
2667,0
2668,0
2669,0
2670,0
2671,3
2672,0
2673,0
2674,0
2675,0
2676,0
2677,0
2678,189
2679,0
2680,6
2681,0
2682,239
2683,0
2684,0
2685,4
2686,11
2687,0
2688,0
2689,0
2690,0
2691,2
2692,2
2693,0
2694,45
2695,0
2696,0
2697,0
2698,14
2699,0
2700,1
2701,0
2702,0
2703,0
2704,0
2705,0
2706,0
2707,6
2708,0
2709,227
2710,0
2711,0
2712,0
2713,203
2714,0
2715,0
2716,0
2717,0
2718,0
2719,0
2720,0
2721,49
2722,87
2723,10
2724,3
2725,12
2726,0
2727,0
2728,0
2729,151
2730,2
2731,1
2732,234
2733,0
2734,0
2735,0
2736,0
2737,0
2738,0
2739,0
2740,0
2741,0
2742,0
2743,0
2744,4
2745,20
2746,0
2747,152
2748,0
2749,30
2750,0
2751,0
2752,0
2753,0
2754,235
2755,0
2756,0
2757,21
2758,0
2759,0
2760,0
2761,0
2762,0
2763,0
2764,0
2765,0
2766,0
2767,0
2768,2
2769,0
2770,0
2771,0
2772,2
2773,0
2774,0
2775,0
2776,0
2777,6
2778,1
2779,0
2780,0
2781,0
2782,138
2783,0
2784,0
2785,1
2786,0
2787,0
2788,0
2789,0
2790,0
2791,0
2792,246
2793,96
2794,0
2795,0
2796,0
2797,0
2798,9
2799,1
2800,0
2801,0
2802,0
2803,0
2804,4
2805,0
2806,2
2807,34
2808,0
2809,1
2810,125
2811,57
2812,9
2813,232
2814,0
2815,0
2816,0
2817,0
2818,1
2819,0
2820,0
2821,0
2822,0
2823,0
2824,1
2825,0
2826,0
2827,0
2828,0
2829,0
2830,0
2831,0
2832,0
2833,0
2834,0
2835,21
2836,0
2837,0
2838,1
2839,0
2840,0
2841,0
2842,0
2843,0
2844,0
2845,0
2846,0
2847,0
2848,1
2849,0
2850,0
2851,122
2852,0
2853,0
2854,0
2855,0
2856,0
2857,0
2858,0
2859,2
2860,0
2861,0
2862,0
2863,1
2864,0
2865,0
2866,0
2867,0
2868,0
2869,0
2870,3
2871,0
2872,0
2873,0
2874,0
2875,0
2876,0
2877,2
2878,0
2879,0
2880,0
2881,0
2882,11
2883,0
2884,0
2885,239
2886,2
2887,2
2888,0
2889,0
2890,0
2891,0
2892,0
2893,29
2894,0
2895,0
2896,236
2897,0
2898,0
2899,1
2900,0
2901,0
2902,1
2903,3
2904,0
2905,0
2906,0
2907,0
2908,2
2909,0
2910,0
2911,0
2912,0
2913,23
2914,19
2915,0
2916,0
2917,0
2918,88
2919,6
2920,0
2921,0
2922,28
2923,0
2924,0
2925,1
2926,0
2927,2
2928,224
2929,0
2930,0
2931,0
2932,75
2933,0
2934,0
2935,6
2936,0
2937,0
2938,10
2939,0
2940,8
2941,3
2942,1
2943,0
2944,226
2945,19
2946,7
2947,0
2948,0
2949,244
2950,0
2951,20
2952,1
2953,0
2954,3
2955,0
2956,238
2957,0
2958,150
2959,0
2960,221
2961,1
2962,0
2963,0
2964,0
2965,0
2966,4
2967,0
2968,0
2969,0
2970,0
2971,0
2972,4
2973,0
2974,0
2975,40
2976,8
2977,0
2978,172
2979,0
2980,0
2981,0
2982,0
2983,0
2984,0
2985,0
2986,0
2987,0
2988,243
2989,0
2990,0
2991,0
2992,0
2993,0
2994,0
2995,7
2996,0
2997,0
2998,0
2999,0
